ano;mes;data;semana_ano;semana_mes;canal;commodity;categoria;segmento;holding;banner;uf;cidade;regional;faturamento;qtd_toneladas;qtd_unidades;# Records
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;CAMPINAS;SP;541,28;0,010897657;272;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;INDAIATUBA;SP;254,28;0,004532135;122;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM ROSSI NEW LTDA;SUPERM ROSSI NEW LTDA;SP;CARAPICUIBA;SP;50,16;0,001126119;24;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;CONVEM SUPERM DE BRAGANCA LTDA;CONVEM SUPERM DE BRAGANCA LTDA;SP;BRAGANCA PAULISTA;SP;422,11;0,009350568;109;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SUPERM DELTA MAX LTDA;SUPERM DELTA MAX LTDA;SP;PORTO FELIZ;SP;65,51;0,001810861;19;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;COML PEREIRA SILVA LTDA;COML PEREIRA SILVA LTDA;SP;PIEDADE;SP;215,4361;0,006197985;88;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;PERALTA DISTR DE ALIM LTDA;LOJA VI;SP;INDAIATUBA;SP;10,17;0,000369771;3;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;M P DINARDI E CIA LTDA;M P DINARDI E CIA LTDA;SP;TAMBAU;SP;11,81;0,000224822;9;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;EMPORIO ALFREDO ANTUNES LTDA;EMPORIO ALFREDO ANTUNES LTDA;SP;MIRASSOL;SP;426,28;0,019255121;352;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;ATIBAIA;SP;19,4;0,000200801;4;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;SUPERM RASTELAO LTDA;SP;CAFELANDIA;SP;3,98;5,01933E-05;1;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;A A DE MELLO E CIA LTDA;A A DE MELLO E CIA LTDA;SP;SANTA BARBARA DOESTE;SP;283,6214;0,006975605;127;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;IRMAOS BOA LTDA;IRMAOS BOA LTDA;SP;JUNDIAI;SP;190,2;0,002738161;70;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;BIG MART CENTRO COMPRAS LTDA;SP;IBITINGA;SP;5,46;9,13194E-05;4;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM S ROQUE LTDA;SUPERM S ROQUE LTDA;SP;COTIA;SP;16,36;0,000519077;4;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;PIRACICABA;SP;149,69;0,004122935;80;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNIAO COM ATAC E VAREJISTA LTDA;UNIAO COM ATAC E VAREJISTA LTDA;SP;ITU;SP;99,4938;0,002553433;32;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;CARAPICUIBA;SP;276,91;0,008797859;149;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;JABOTICABAL;SP;171,53;0,004942631;97;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;COML DELTA PONTO CERTO LTDA;COML DELTA PONTO CERTO LTDA;SP;VARGEM GRANDE DO SUL;SP;3,98;8,1092E-05;2;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;SP;TANABI;SP;5,67;0,000121638;3;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;ARROZ ESTRELA LTDA;ARROZ ESTRELA LTDA;SP;ANDRADINA;SP;8,38;0,000259718;2;1
2020;3;09/03/2020;11;2;VAREJO INDIRETO;FR;BISCOITOS;ATACADO DOCEIRO;BOM BAIANO DISTR DE DOCES LTDA;BOM BAIANO DISTR DE DOCES LTDA;SP;SAO PAULO;SP;99,47;0,005512717;55;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SUPERM GRICKI LTDA;SUPERM GRICKI LTDA;SP;SANTA ROSA DE VITERBO;SP;64,4;0,002148955;20;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;SUMARE;SP;138,72;0,004502017;66;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;SAO CARLOS;SP;513,86;0,014687704;263;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;BEBEDOURO;SP;336,17;0,009207664;181;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCADAO ATAC COML DE ALIM LTDA;MERCADAO ATAC COML DE ALIM LTDA;SP;ITANHAEM;SP;60,95;0,001575756;15;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;COOP CONS BANCAR ARACATUBA COOPBANC;COOP CONS BANC ARACATUBA LTDA;SP;ARACATUBA;SP;178,25;0,005388521;57;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;PERALTA DISTR DE ALIM LTDA;LOJA VI;SP;JUNDIAI;SP;95,71;0,00352189;29;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;LIMEIRA;SP;125,65;0,002967953;55;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;LIMEIRA;SP;107,86;0,003178902;54;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPER G DISTR PROD ALIM LTDA;SUPER G DISTR PROD ALIM LTDA;SP;CAPAO BONITO;SP;2,99;0,000145186;1;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM S ROQUE LTDA;SUPERM S ROQUE LTDA;SP;SALTO DE PIRAPORA;SP;28,33;0,000908261;7;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;PERALTA DISTR DE ALIM LTDA;PERALTA DISTR DE ALIM LTDA;SP;SANTANA DE PARNAIBA;SP;133,42;0,004971984;38;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;ARROZ ESTRELA LTDA;ARROZ ESTRELA LTDA;SP;MIRANDOPOLIS;SP;22,45;0,000619144;9;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;COML DELTA PONTO CERTO LTDA;COML DELTA PONTO CERTO LTDA;SP;ARARAQUARA;SP;84,65;0,002088055;25;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;JEFFERSON CARLOS LUCAS E CIA LTDA;JEFFERSON CARLOS LUCAS E CIA LTDA;SP;JOSE BONIFACIO;SP;4,59;0,000129859;1;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCADAO ATAC COML DE ALIM LTDA;MERCADAO ATAC COML DE ALIM LTDA;SP;COTIA;SP;8,58;0,000290372;2;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNISUPER UNIAO SUPERM LTDA;UNISUPER UNIAO SUPERM LTDA;SP;SOCORRO;SP;14,9834;0,000226073;7;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;SAO BERNARDO DO CAMPO;SP;553,39;0,015548026;221;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;CAIEIRAS;SP;39,89;0,000351507;11;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;COFESA COML FERREIRA SANTOS SA;COFESA COML FERREIRA SANTOS SA;SP;CAPAO BONITO;SP;80,41;0,00277346;24;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNISUPER UNIAO SUPERM LTDA;UNISUPER UNIAO SUPERM LTDA;SP;ITATIBA;SP;17,8236;0,000441106;7;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;SP;SAO JOSE DO RIO PRETO;SP;253,77;0,00681582;133;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;COML DELTA PONTO CERTO LTDA;COML DELTA PONTO CERTO LTDA;SP;SAO JOAO DA BOA VISTA;SP;45,85;0,000816035;15;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;CAJAMAR;SP;300,43;0,007925729;127;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;OSASCO;SP;10,48;0,000274878;2;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SUPERM GRICKI LTDA;SUPERM GRICKI LTDA;SP;TAMBAU;SP;17,12;0,000369035;8;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;BIG MART CENTRO COMPRAS LTDA;SP;PENAPOLIS;SP;105,5;0,002737179;34;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;SP;PEREIRA BARRETO;SP;10,96;0,000310051;4;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;SAO BERNARDO DO CAMPO;SP;1120,56;0,024991691;414;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;BOITUVA;SP;208,39;0,004619871;83;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;CAMPINAS;SP;79,12;0,002082972;28;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCADAO ATAC COML DE ALIM LTDA;MERCADAO ATAC COML DE ALIM LTDA;SP;SANTOS;SP;235,38;0,007316097;62;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;SAO PAULO;SP;498,18;0,011405529;110;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;SAO PAULO;SP;10770,5598;0,27615345;4433;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM S ROQUE LTDA;SUPERM S ROQUE LTDA;SP;SAO ROQUE;SP;189,43;0,004633357;47;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;OMOTE E CIA LTDA;OMOTE E CIA LTDA;SP;PRESIDENTE EPITACIO;SP;50,99;0,001263299;21;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;TIETE;SP;211,49;0,003728931;91;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;SP;CATANDUVA;SP;174,68;0,004266646;92;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;COML DELTA PONTO CERTO LTDA;COML DELTA PONTO CERTO LTDA;SP;LIMEIRA;SP;94,8;0,002253237;20;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SUPERM RONDON LTDA;SUPERM RONDON LTDA;SP;ARACATUBA;SP;1085,34;0,068377251;638;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;SP;ILHA SOLTEIRA;SP;222,22;0,005584172;114;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCE M J DE SOUZA LTDA;MERCE M J DE SOUZA LTDA;SP;FERNANDOPOLIS;SP;23,82;0,000544653;10;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;MATAO;SP;176,98;0,00573116;83;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;SP;VOTUPORANGA;SP;90,69;0,002383618;41;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM S ROQUE LTDA;SUPERM S ROQUE LTDA;SP;VARGEM GRANDE PAULISTA;SP;64,44;0,001996646;16;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;B A BARBOSA SUPERM LTDA;B A BARBOSA SUPERM LTDA;SP;AMPARO;SP;329,66;0,008540759;78;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM MARCON LTDA;SUPERM MARCON LTDA;SP;CESARIO LANGE;SP;82,21;0,002276875;21;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNIAO COM ATAC E VAREJISTA LTDA;UNIAO COM ATAC E VAREJISTA LTDA;SP;JARINU;SP;1,19;2,51316E-05;1;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNIAO COM ATAC E VAREJISTA LTDA;UNIAO COM ATAC E VAREJISTA LTDA;SP;BRAGANCA PAULISTA;SP;14,6786;0,000278415;8;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SUPERM GRICKI LTDA;SUPERM GRICKI LTDA;SP;SAO SIMAO;SP;4,38;8,1092E-05;2;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;SANTOS;SP;110,34;0,003281996;29;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM CARNEIRO LTDA;SUPERM CARNEIRO LTDA;SP;PONTAL;SP;53,25;0,001373243;19;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;ENXUTO SUPERM LTDA;ENXUTO SUPERM LTDA;SP;PIRACICABA;SP;184,85;0,005402973;55;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM FRADE LTDA;SUPERM FRADE LTDA;SP;ILHABELA;SP;45,39;0,001427019;11;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;MINERVA MOVEIS E SUPERM LTDA;SP;GARCA;SP;9,44;0,000162111;7;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;ARARAQUARA;SP;5,99;0,000145186;1;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;PERALTA DISTR DE ALIM LTDA;LOJA VI;SP;CAMPINAS;SP;266,21;0,009948602;79;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SANTO COM IMP PROD ALIM LTDA;SANTO COM IMP PROD ALIM LTDA;SP;SOROCABA;SP;290,41;0,009538349;219;1
2020;3;09/03/2020;11;2;VAREJO INDIRETO;FR;BISCOITOS;ATACADO DOCEIRO;FERNANDES DISTR DE DOCES LTDA;FERNANDES DISTR DE DOCES LTDA;SP;SAO PAULO;SP;268,6;0,013810193;260;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;AMERICANA;SP;17,94;0,000435557;3;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;ADAMANTINA;SP;41,86;0,001167817;9;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;PIRACICABA;SP;245,56;0,005618985;104;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;BIG MART CENTRO COMPRAS LTDA;SP;GARCA;SP;12,17;0,000330935;3;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;ARUJA;SP;619,31;0,016144694;229;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;ENXUTO SUPERM LTDA;ENXUTO SUPERM LTDA;SP;RIO CLARO;SP;185,03;0,004504251;87;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;NOVA ODESSA;SP;118,58;0,002263999;52;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;SAO CAETANO DO SUL;SP;704,65;0,018477643;345;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM S ROQUE LTDA;LOJA VI;SP;AVARE;SP;23,54;0,000460219;6;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM FRADE LTDA;LOJA VI;SP;ILHABELA;SP;33,33;0,000908639;7;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;BIG MART CENTRO COMPRAS LTDA;SP;NOVO HORIZONTE;SP;32,45;0,00055227;14;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;A A DE MELLO E CIA LTDA;A A DE MELLO E CIA LTDA;SP;AMERICANA;SP;371,2237;0,009189036;146;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;MONTE ALTO;SP;104,33;0,003663751;47;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;SAO JOSE DOS CAMPOS;SP;14,28;0,000404632;3;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;SANTO ANDRE;SP;390,92;0,009502649;168;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;PERALTA DISTR DE ALIM LTDA;PERALTA DISTR DE ALIM LTDA;SP;SOROCABA;SP;17,35;0,00062938;5;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;SANTA BARBARA DOESTE;SP;424,19;0,010359053;211;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SUPERM GRICKI LTDA;SUPERM GRICKI LTDA;SP;RIBEIRAO PRETO;SP;71,87;0,001886624;33;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;RIO CLARO;SP;555,89;0,016555509;239;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;CONVEM SUPERM LTDA;CONVEM SUPERM LTDA;SP;ATIBAIA;SP;206,84;0,004731746;46;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;SAO PEDRO;SP;91,02;0,001952803;28;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SUPERM GRICKI LTDA;SUPERM GRICKI LTDA;SP;SERTAOZINHO;SP;132,64;0,00324644;76;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM PALOMAX LTDA;SUPERM PALOMAX LTDA;SP;MATAO;SP;126,21;0,00309434;35;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM S ROQUE LTDA;SUPERM S ROQUE LTDA;SP;SALTO;SP;23,94;0,000539868;6;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM MARCON LTDA;SUPERM MARCON LTDA;SP;LARANJAL PAULISTA;SP;99,1;0,00298171;25;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM DALBEN LTDA;SUPERM DALBEN LTDA;SP;CAMPINAS;SP;904,74;0,022818053;312;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;PERALTA DISTR DE ALIM LTDA;LOJA VI;SP;ITU;SP;150,14;0,005707986;42;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SUPERM ARACARIGUAMA LTDA;SUPERM ARACARIGUAMA LTDA;SP;SAO ROQUE;SP;169,4373;0,00376098;72;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM S ROQUE LTDA;SUPERM S ROQUE LTDA;SP;IBIUNA;SP;145,63;0,003129927;37;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;AMERICANA;SP;649,38;0,013799763;292;1
2020;3;09/03/2020;11;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SP;BRODOWSKI;SP;47,71;0,001159371;15;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCADAO ATAC COML DE ALIM LTDA;MERCADAO ATAC COML DE ALIM LTDA;SP;PRAIA GRANDE;SP;19,95;0,000489507;5;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;FURLAN E PIOLA LTDA;FURLAN E PIOLA LTDA;SP;BRODOWSKI;SP;17,66;0,000367882;14;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;ANTONELLI SUPERM LTDA;ANTONELLI SUPERM LTDA;SP;AMPARO;SP;100,06;0,002554946;34;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;SAVEGNAGO SUPERM LTDA;SAVEGNAGO SUPERM LTDA;SP;ARARAS;SP;91,52;0,002988888;39;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;IRMAOS BOA LTDA;IRMAOS BOA LTDA;SP;VARZEA PAULISTA;SP;32,59;0,000452058;11;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;EMPREEN PAGUE MENOS S A;PAGUE MENOS COM PROD ALIM LTDA;SP;ARTUR NOGUEIRA;SP;161,91;0,003882082;79;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;BIG MART CENTRO COMPRAS LTDA;SP;ANDRADINA;SP;138,24;0,003502836;43;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO ESPECIAL;SONDA SUPERM EXP E IMP LTDA;SONDA SUPERM EXP E IMP LTDA;SP;CABREUVA;SP;164,87;0,004252515;53;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM S ROQUE LTDA;SUPERM S ROQUE LTDA;SP;BOITUVA;SP;23,34;0,000539718;6;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPERM ROSSI NEW LTDA;SUPERM ROSSI NEW LTDA;SP;OSASCO;SP;199,85;0,004739733;105;1
2020;3;09/03/2020;11;2;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;SP;AURIFLAMA;SP;7,58;0,00025964;2;1
